Gene1	Gene2	Correlation	Gene1_class	Gene2_class	Gene1_direction	Gene2_direction	Gene1_total	Gene2_total	Gene1_TF	Gene2_TF	Gene1_photoreceptor	Gene2_photoreceptor	Gene1_known	Gene2_known	interaction_type	same_class	same_direction	source	Gene1_label	Gene2_label	Gene1_tf_family	Gene2_tf_family
AT2G40340	AT4G22690	0.563874958818939	Frequent	Frequent	Up	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	FALSE	GENIE&WGCNA	TF, Frequent	Frequent	ERF	NA
AT5G16560	AT2G33830	0.5638586739045817	Short–Long Down	Frequent	Down	Down	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Frequent	G2-like	NA
AT2G22300	AT5G45750	0.5638382553630575	Short Up–Down	Short Up–Down	Mixed	Mixed	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up–Down	Short Up–Down	CAMTA	NA
AT5G04410	AT1G07350	0.5637958143723635	Short–Long Up	Short–Long Up	Up	Up	5	5	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT3G56970	AT1G13609	0.5637817845328974	Frequent	Frequent	Down	Down	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	bHLH	NA
AT1G74840	AT1G04620	0.5637592042160836	Short Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	MYB_related	NA
AT2G17040	AT4G14365	0.5637465432538985	Short Up	Short Up	Up	Up	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	NAC	NA
AT5G04410	AT1G71000	0.56367251558045794	Short–Long Up	Short–Long Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT1G49720	AT3G14050	0.5636707967089591	Short Down	Short–Long Down	Down	Down	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bZIP	NA
AT1G49130	AT2G26660	0.5636559269338535	Frequent	Short Up	Down	Up	6	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up	CO-like	NA
AT3G56400	AT2G04450	0.5636478810469998	Frequent	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	WRKY	NA
AT1G45249	AT2G23130	0.5636091441564643	Short–Long Up	Short–Long Down	Up	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	bZIP	NA
AT1G14350	AT5G62550	0.5635567152708894	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	MYB	NA
AT1G50420	AT5G59130	0.5635351466203998	Short–Long Up	Short–Long Up	Up	Up	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	GRAS	NA
AT5G04410	AT5G04840	0.5635340799170525	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT4G31920	AT4G15830	0.563525023609089	Short Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	ARR-B	NA
AT1G17460	AT5G12080	0.5635128063162228	Short–Long Up	Short–Long Up	Up	Up	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA
AT1G22640	AT5G65207	0.563429112381127	Frequent	Frequent	Down	Down	5	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	MYB	NA
AT1G52880	AT5G10200	0.5634014005321307	Short Up	Short Down	Up	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Down	NAC	NA
AT3G61830	AT1G16630	0.5634011713569194	Short Up–Down	Short–Long Down	Mixed	Down	2	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short Up–Down	Short–Long Down	ARF	NA
AT5G67420	AT1G27290	0.5633125758013431	Frequent	Frequent	Down	Down	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	LBD	NA
AT5G62020	AT4G02920	0.5632616689083935	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	HSF	NA
AT2G27110	AT1G19360	0.5632608015931915	Short Down	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	FAR1	NA
AT4G36990	AT2G43630	0.5632428945556884	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA
AT5G39660	AT3G50500	0.5632027502549951	Frequent	Short Down	Down	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	Dof	NA
AT2G25000	AT3G17670	0.5631906330402382	Short–Long Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	WRKY	NA
AT3G60030	AT3G56970	0.5631847012042178	Short Down	Frequent	Down	Down	1	4	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Frequent	SBP	bHLH
AT2G20180	AT3G59950	0.5631757641678607	Frequent	Short Down	Down	Down	4	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	bHLH	NA
AT1G13450	AT1G11175	0.5631755237114187	Short Down	Short Up–Down	Down	Mixed	2	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up–Down	Trihelix	NA
AT3G54390	AT4G35300	0.5631723562900732	Short–Long Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	Trihelix	NA
AT2G30250	AT4G18140	0.5631528299867548	Frequent	Short Up–Long Down	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Up–Long Down	WRKY	NA
AT5G58340	AT5G11920	0.5630847088073238	Short Up	Short Up–Long Down	Up	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	MYB_related	NA
AT1G68840	AT1G27290	0.5630595028499809	Frequent	Frequent	Down	Down	6	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	RAV	NA
AT1G68840	AT5G60680	0.5629688207679797	Frequent	Frequent	Down	Down	6	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	RAV	NA
AT5G04410	AT4G29330	0.5629001818864131	Short–Long Up	Short Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	NAC	NA
AT1G75710	AT5G64180	0.5628345096946232	Short Down	Short Up	Down	Up	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	C2H2	NA
AT1G14580	AT1G71480	0.5628204074820433	Short–Long Down	Short Up	Down	Up	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	C2H2	NA
AT3G23210	AT2G46030	0.5628090629513308	Short–Long Up	Short Down	Up	Down	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	bHLH	NA
AT5G08330	AT3G26200	0.5627907782306848	Short–Long Down	Frequent	Down	Down	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Frequent	TCP	NA
AT1G06040	AT3G46900	0.5627800843750935	Short Up	Short Up–Long Down	Up	Up	3	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	DBB	NA
AT2G35940	AT4G31390	0.5627496046343227	Short Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	TALE	NA
AT1G52880	AT5G48500	0.5627062416197707	Short Up	Short Down	Up	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Down	NAC	NA
AT5G60890	AT5G61810	0.5627016652637689	Short Up–Down	Short–Long Up	Mixed	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short–Long Up	MYB	NA
AT2G20180	AT5G47390	0.5626773408085803	Frequent	Short–Long Down	Down	Down	4	2	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	TF, Short–Long Down	bHLH	MYB_related
AT5G04340	AT3G59670	0.562646948155517	Short–Long Up	Short Down	Up	Down	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	C2H2	NA
AT5G66770	AT1G27350	0.5626283261040529	Short Down	Short–Long Up	Down	Up	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short–Long Up	GRAS	NA
AT4G34680	AT1G30070	0.562619759640265	Short Up	Short–Long Up	Up	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GATA	NA
AT3G61830	AT3G23070	0.5626144078209939	Short Up–Down	Short Down	Mixed	Down	2	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short Up–Down	Short Down	ARF	NA
AT5G05410	AT4G26990	0.5626045038691815	Short–Long Up	Short Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	ERF	NA
AT2G41240	ATCG00020	0.5625922644926195	Short Down–Long Up	Frequent	Down	Up	5	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down–Long Up	Frequent	bHLH	NA
AT4G17500	AT1G21910	0.5625795383514637	Short Up–Down	Frequent	Mixed	Down	4	6	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	TF, Frequent	ERF	ERF
AT1G14350	AT1G75780	0.5625526244131476	Short–Long Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	MYB	NA
AT2G22800	AT1G80180	0.56251002474783	Frequent	Frequent	Down	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	HD-ZIP	NA
AT3G46600	AT1G55820	0.5624650850979387	Short Up–Down	Short Down	Mixed	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Down	GRAS	NA
AT1G13450	AT5G06870	0.5624648409469546	Short Down	Frequent	Down	Down	2	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Frequent	Trihelix	NA
AT1G68840	AT5G27320	0.5624439351248197	Frequent	Short Up–Down	Down	Mixed	6	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up–Down	RAV	NA
AT5G04410	AT3G12050	0.5624407133218549	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT5G53200	AT1G09570	0.562425697598016	Short Up	Frequent	Up	Down	4	2	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TF-photo	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Photoreceptor, Frequent	MYB_related	NA
AT1G32870	AT5G58370	0.5623186256612797	Short–Long Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT5G46880	AT2G37420	0.5622829976657631	Short Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT3G08505	AT2G48030	0.5622689917944403	Short Up–Down	Short–Long Down	Mixed	Down	5	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short–Long Down	C3H	NA
AT3G61950	AT3G14760	0.5622659240788929	Short Down	Short–Long Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bHLH	NA
AT5G47390	AT2G43330	0.5622398898716563	Short–Long Down	Short Up	Down	Up	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	MYB_related	NA
AT3G61830	AT5G52860	0.5622389450084262	Short Up–Down	Short–Long Down	Mixed	Down	2	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short Up–Down	Short–Long Down	ARF	NA
AT5G03150	AT2G43630	0.5622222921613445	Short–Long Down	Short–Long Up	Down	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	C2H2	NA
AT1G30500	AT2G36390	0.5622090016527792	Short–Long Up	Frequent	Up	Up	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Frequent	NF-YA	NA
AT2G45190	AT5G50390	0.5622063657448968	Short–Long Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	YABBY	NA
AT1G19350	AT5G60970	0.5621979659506677	Short–Long Down	Short Down	Down	Down	2	2	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	TF, Short Down	BES1	TCP
AT1G13450	AT3G29240	0.5621767629304044	Short Down	Frequent	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Frequent	Trihelix	NA
AT5G66770	AT1G75710	0.5621647282694329	Short Down	Short Down	Down	Down	1	2	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down	GRAS	C2H2
AT3G60530	AT1G19000	0.5621303379265187	Frequent	Short–Long Down	Down	Down	6	2	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	TF, Short–Long Down	GATA	MYB_related
AT2G47460	AT1G26945	0.562101207539247	Short–Long Up	Short–Long Down	Up	Down	2	2	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Down	MYB	bHLH
AT3G49940	AT4G37800	0.5620833156918196	Short Up–Long Down	Short Up–Long Down	Up	Up	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up–Long Down	Short Up–Long Down	LBD	NA
AT1G75710	AT1G30755	0.5620755505860826	Short Down	Short Up	Down	Up	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	C2H2	NA
AT1G74840	AT3G47600	0.5619522175490259	Short Down	Short Up–Down	Down	Mixed	2	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	TF, Short Up–Down	MYB_related	MYB
AT3G56970	AT2G41240	0.5619419798146895	Frequent	Short Down–Long Up	Down	Down	4	5	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	TF, Short Down–Long Up	bHLH	bHLH
AT1G18710	AT2G41240	0.5619108459471308	Short Down–Long Up	Short Down–Long Up	Down	Down	4	5	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down–Long Up	TF, Short Down–Long Up	MYB	bHLH
AT1G78600	AT4G08170	0.5619042880804809	Frequent	Short Up	Up	Up	2	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Up	DBB	NA
AT1G06850	AT5G38110	0.5618559988301465	Short–Long Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	bZIP	NA
AT3G23210	AT2G01290	0.5618540261502867	Short–Long Up	Short Up–Down	Up	Mixed	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Up–Down	bHLH	NA
AT1G19000	AT2G20770	0.5618339343023913	Short–Long Down	Short Up	Down	Up	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	MYB_related	NA
AT5G16560	AT1G12710	0.5617930968121038	Short–Long Down	Short Down	Down	Down	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	G2-like	NA
AT3G61830	AT5G17220	0.5617233871308942	Short Up–Down	Short–Long Up	Mixed	Up	2	3	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short Up–Down	Short–Long Up	ARF	NA
AT2G22800	AT3G04790	0.5617136985720023	Frequent	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	HD-ZIP	NA
AT5G52510	AT1G10370	0.5616757292989997	Short Up	Short–Long Up	Up	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GRAS	NA
AT1G45249	AT1G10370	0.5616603918045461	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA
AT5G47390	AT1G33050	0.5616536062902852	Short–Long Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	MYB_related	NA
AT4G37740	AT3G15410	0.5616286289982255	Short Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRF	NA
AT5G25190	AT5G48540	0.561624357945989	Frequent	Short Up	Down	Up	5	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up	ERF	NA
AT3G54390	AT3G54950	0.5616020427206374	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	Trihelix	NA
AT3G54390	AT4G28140	0.5615414589463091	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Up	Trihelix	ERF
AT2G20180	AT5G39660	0.5614857617455119	Frequent	Frequent	Down	Down	4	4	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	TF, Frequent	bHLH	Dof
AT3G28910	AT3G51910	0.5613980830793619	Short–Long Down	Short Up–Long Down	Down	Up	5	5	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	TF, Short Up–Long Down	MYB	HSF
AT5G16560	AT5G67420	0.5613267456486577	Short–Long Down	Frequent	Down	Down	3	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	TF, Frequent	G2-like	LBD
AT2G22840	AT4G11920	0.5613223025140256	Short Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRF	NA
AT5G66770	AT5G03800	0.5613154032125449	Short Down	Short Down–Long Up	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down–Long Up	GRAS	NA
AT5G67420	AT3G52240	0.5613149985906216	Frequent	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	LBD	NA
AT1G18570	AT1G68470	0.561314186047338	Frequent	Short Down–Long Up	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down–Long Up	MYB	NA
AT3G10800	AT3G44110	0.5612718053541843	Short Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	bZIP	NA
AT5G60890	AT5G22290	0.561229077950212	Short Up–Down	Short–Long Up	Mixed	Up	4	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	TF, Short–Long Up	MYB	NAC
AT5G47390	AT4G19160	0.5612036944051069	Short–Long Down	Short–Long Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	MYB_related	NA
AT2G01930	AT1G62130	0.5611861787960288	Short–Long Down	Short Up	Down	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	BBR-BPC	NA
AT1G15790	AT3G60415	0.5611829129992058	Short Down	Short Up–Long Down	Down	Up	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up–Long Down	bHLH	NA
AT4G16110	AT3G15356	0.5611733370838915	Short Down	Short Up–Long Down	Down	Up	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up–Long Down	ARR-B	NA
AT3G54390	AT5G65683	0.561105049686103	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	Trihelix	NA
AT4G04890	AT2G19170	0.5610526711884591	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	HD-ZIP	NA
AT2G35940	AT1G13810	0.5610471461874733	Short Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	TALE	NA
